A,B,C,D,E,F,G,H,I,J,K,A-,B-
1,0,0,1,1,1,0,1,0,0,0,213,15
1,1,1,0,1,0,1,0,1,0,0,223.42,29
1,0,0,1,1,0,0,1,1,1,0,247.72,19
1,0,0,0,0,1,1,0,1,0,0,218.12,29
1,1,0,0,0,1,0,1,0,0,1,258.16,12
1,1,0,1,1,0,0,0,0,0,1,216.22,26
1,1,1,1,1,0,0,0,0,1,1,238.75,28
1,0,0,0,1,1,0,0,1,0,1,233,28
1,0,0,0,0,0,0,0,1,1,0,234.87,29
1,0,1,0,1,1,0,0,1,0,1,233.43,28
1,0,0,1,1,0,1,0,1,0,0,219.63,29
1,1,0,0,0,0,0,1,1,0,0,227.01,18
1,0,1,1,1,1,1,1,1,1,0,254.24,20
1,0,1,1,1,0,1,0,0,1,1,235.95,27
1,1,0,0,0,0,0,0,0,0,0,201.15,26
1,0,1,1,1,1,0,1,1,0,0,230.47,19
1,1,1,1,1,1,0,0,1,0,1,236.17,28
1,1,0,1,1,0,1,1,1,1,0,254.13,20
1,0,1,0,1,1,0,0,0,1,1,235.7,28
1,1,0,0,0,0,1,0,0,1,1,235.21,28
1,1,0,1,1,1,0,1,1,1,1,266.21,20
1,1,1,1,1,0,1,0,1,1,1,254.42,28
1,1,0,0,1,0,1,0,0,0,0,203.56,29
1,0,1,1,1,1,0,1,0,0,0,215.01,14
1,0,1,0,1,1,0,1,0,0,0,215.94,14
1,0,1,1,1,0,1,1,0,0,1,265.65,12
1,0,1,0,1,0,1,1,0,1,0,237.52,15
1,1,1,1,1,0,0,1,1,0,1,250.16,16
1,0,0,1,1,0,0,1,1,0,0,227.19,19
1,1,1,1,1,0,1,1,0,0,1,266.19,12
1,1,0,0,0,0,1,1,1,0,0,227.75,18
1,1,1,0,1,1,1,0,0,1,0,230.31,28
1,0,0,1,1,0,1,1,1,0,0,227.99,18
1,1,1,0,1,1,1,1,0,1,1,256.23,15
1,1,1,1,1,1,0,0,0,1,1,240.35,28
1,1,0,1,1,1,0,1,0,1,0,240.05,15
1,0,0,0,0,1,1,1,1,1,0,248.54,20
1,1,0,1,1,0,0,1,0,1,1,250.57,16
1,0,1,1,1,1,1,0,0,0,1,219.87,29
1,1,0,1,1,1,0,0,1,1,0,244.61,28
1,0,0,1,1,0,0,1,1,0,1,247.43,17
1,0,0,0,1,1,1,1,1,0,0,229.21,18
1,1,0,1,0,0,0,1,0,0,0,210.24,14
1,0,0,1,0,1,0,1,0,0,1,259.38,12
1,1,0,0,0,1,0,1,0,1,1,251.91,16
1,0,0,1,0,1,0,0,1,0,0,218.56,29
1,1,0,0,0,0,1,0,0,1,0,226.7,29
1,0,1,0,1,1,1,0,1,0,1,236.35,28
1,1,1,0,1,0,0,1,1,1,1,267.28,19
1,1,1,1,1,0,1,0,0,0,0,207.65,29
1,1,0,0,0,0,1,0,1,1,0,242.81,28
1,0,1,1,1,1,0,1,0,1,0,237.04,15
1,1,0,0,0,0,0,1,0,1,1,249.66,16
1,0,0,0,1,0,0,1,0,1,1,246.38,16
1,1,1,0,1,0,0,1,0,0,1,246.96,14
1,0,0,1,0,1,0,1,1,1,1,259.76,19
1,1,0,0,1,1,0,1,0,1,0,240.99,16
1,0,0,1,0,1,0,1,0,0,0,211,14
1,0,1,0,1,1,1,0,0,1,1,234.77,27
1,1,1,1,1,0,1,1,1,1,0,257.54,20
1,0,1,0,1,0,1,0,1,1,0,240.22,28
1,1,1,1,1,1,1,0,1,0,1,236.74,28
1,1,1,0,1,0,0,1,0,0,0,215.88,14
1,1,1,0,1,1,1,0,0,0,0,206.23,29
1,0,1,0,1,0,1,0,0,0,0,202.93,29
1,1,0,1,1,1,0,0,0,1,1,237.47,28
1,0,0,1,0,1,1,0,1,0,0,219.08,29
1,1,1,0,1,0,1,1,1,0,1,251.25,18
1,0,1,0,1,1,0,0,0,0,0,203.53,29
1,1,0,0,1,0,1,1,1,0,0,230.14,18
1,1,1,0,1,1,1,1,1,0,1,252.68,18
1,1,1,0,1,1,1,1,1,1,1,269.47,19
1,0,1,0,1,0,0,0,1,1,0,241.02,28
1,0,0,1,0,1,0,1,0,1,0,232.96,15
1,1,0,0,0,1,1,0,1,1,0,244.28,28
1,0,1,0,1,0,1,0,0,0,1,218.02,27
1,1,0,0,1,1,1,1,1,1,0,257.17,19
1,0,1,1,1,1,1,0,0,0,0,205.47,29
1,1,1,1,1,0,0,1,1,1,0,256.18,19
1,1,0,1,0,1,0,0,1,1,0,243.12,28
1,1,1,0,1,0,0,0,1,0,0,223.3,29
1,1,0,1,1,1,1,1,1,1,0,255.62,20
1,0,1,1,1,1,1,0,1,0,0,221.86,29
1,1,1,1,1,1,1,0,1,1,0,246.48,28
1,1,1,0,1,1,1,1,1,1,0,255.87,20
1,0,1,1,1,0,1,1,1,1,1,264.6,19
1,1,0,0,1,0,1,0,1,0,1,234.47,29
1,1,0,1,1,1,0,1,1,1,0,254.14,20
1,0,0,0,0,0,0,1,1,0,0,224.49,18
1,1,1,1,1,1,0,1,1,1,0,255.47,20
1,0,0,1,1,0,1,0,0,0,0,202.68,29
1,1,0,1,0,1,0,0,0,1,1,235.85,28
1,1,1,0,1,0,1,1,0,0,0,214.34,14
1,1,1,0,1,0,1,0,1,0,0,221.78,29
1,0,0,1,0,0,0,0,1,0,1,231,29
1,0,1,0,1,0,1,1,1,0,0,230.57,18
1,0,0,1,0,1,1,0,1,1,0,240.21,28
1,0,1,0,1,0,1,1,0,1,0,234.55,15
1,0,1,0,1,1,1,1,0,0,0,214.41,14
1,1,0,1,1,0,0,0,1,1,1,251.71,28
1,1,0,0,0,1,0,0,0,0,1,214.28,29
1,0,1,1,1,1,1,1,1,0,1,252.45,18
1,0,1,0,1,0,1,1,1,1,1,263.79,19
1,1,0,0,1,1,1,1,0,0,0,215.37,15
1,0,1,1,1,0,1,1,0,0,0,214.31,14
1,1,1,0,1,0,0,1,0,0,1,264.64,11
1,0,0,1,0,0,1,0,1,0,0,217.9,29
1,0,1,0,1,1,1,0,0,1,0,226.09,28
1,0,1,0,1,1,1,1,1,1,0,253.1,20
1,1,1,1,1,1,0,1,1,0,0,234.08,18
1,1,0,1,0,1,1,0,0,0,1,216.3,28
1,1,1,0,1,1,1,0,1,1,0,245.7,28
1,0,0,1,0,1,1,0,1,1,1,248.9,28
1,1,1,0,1,1,1,0,0,0,0,207.89,29
1,1,1,0,1,1,0,1,1,1,0,256.45,20
1,1,0,0,1,0,1,0,1,1,1,253.49,28
1,1,0,1,0,0,0,0,1,1,0,241.7,29
1,0,0,1,1,0,0,0,0,1,1,232.03,28
1,0,1,0,1,1,1,1,1,1,0,251.01,20
1,1,1,1,1,1,0,1,1,1,0,257.51,20
1,0,0,0,1,0,0,1,0,1,0,232.86,16
1,1,1,0,1,1,1,1,0,0,1,267.17,12
1,1,1,1,1,1,0,1,0,1,1,253.98,15
1,0,1,0,1,1,1,1,1,1,1,262.94,19
1,0,1,0,1,1,1,0,0,1,0,227.64,29
1,0,0,1,0,0,0,1,0,1,0,231.04,15
1,0,1,1,1,1,1,1,0,1,0,240.54,15
1,0,1,1,1,0,0,0,0,0,0,203.18,26
1,0,1,1,1,1,0,0,1,0,1,235.07,28
1,0,1,0,1,1,1,1,0,1,0,236.95,15
1,0,1,0,1,0,0,1,0,0,0,214.25,14
1,1,1,0,1,1,0,1,1,0,0,230.79,18
1,0,0,0,1,0,0,0,1,1,0,237.75,29
1,0,1,0,1,1,0,0,0,1,1,234.01,28
1,0,1,0,1,1,1,1,1,1,1,264.74,19
1,1,1,0,1,0,1,1,0,1,1,252.04,15
1,1,1,1,1,1,0,1,1,0,1,253.15,18
1,1,0,0,1,1,0,0,1,0,0,221.73,29
1,1,1,0,1,1,0,1,1,0,1,252.09,18
1,1,1,1,1,0,0,0,1,0,1,237.1,28
1,0,1,1,1,0,1,1,1,0,0,231.69,18
1,0,1,0,1,1,0,1,0,1,1,250.44,15
1,0,1,1,1,1,0,1,0,1,1,249.3,15
1,0,1,1,1,1,0,0,0,0,0,204.73,29
1,0,0,0,1,0,1,1,0,1,1,247.79,15
1,1,0,1,0,0,1,0,0,1,1,235.31,27
1,0,0,1,0,0,0,1,1,1,1,258.02,19
1,1,0,0,1,1,1,0,1,0,0,222.16,29
1,1,1,1,1,1,1,1,1,1,0,258.83,20
1,0,1,0,1,1,1,1,0,1,1,249.05,15
1,1,0,0,1,1,1,1,0,1,1,255.42,15
1,0,0,0,0,0,0,1,0,1,0,230.17,16
1,0,0,1,1,0,1,1,1,0,1,248.03,19
1,0,1,1,1,1,0,1,0,1,0,239.32,15
1,0,0,0,1,1,1,1,0,1,0,236.23,16
1,1,0,1,1,1,1,0,0,1,1,238.27,28
1,0,1,0,1,0,0,1,0,1,1,248.78,15
1,1,0,0,0,1,0,1,0,0,0,211.74,15
1,1,0,1,1,1,0,0,0,0,1,217.07,29
1,0,1,1,1,0,0,1,1,1,0,248.97,19
1,0,0,0,0,1,0,1,1,1,1,260.5,19
1,0,1,0,1,0,1,0,1,0,1,233.23,28
1,0,0,0,0,1,0,0,0,0,0,200.38,29
1,0,0,0,1,0,0,0,0,0,0,200.66,27
1,0,1,0,1,0,0,1,1,1,1,262.66,19
1,0,1,0,1,0,0,1,1,0,0,229.64,19
1,1,1,1,1,0,1,0,0,1,1,239.96,28
1,0,0,1,0,1,0,0,0,1,1,231.89,28
1,0,1,1,1,0,0,0,0,1,0,224.73,29
1,1,0,0,1,1,0,0,0,0,0,203.98,29
1,0,1,1,1,1,0,1,0,0,0,217.29,14
1,0,1,0,1,1,1,0,1,1,1,251.98,28
1,1,0,0,1,0,1,0,1,0,0,221.06,29
1,0,1,1,1,0,0,0,0,0,1,218.43,26
1,1,1,0,1,1,1,0,1,1,0,247.28,28
1,1,1,1,1,1,1,1,1,0,0,234.68,19
1,0,0,1,0,1,0,0,0,0,0,201.47,29
1,1,0,1,1,0,1,0,0,0,1,216.91,29
1,0,1,1,1,0,0,1,1,0,0,230.94,19
1,0,0,1,1,1,0,1,0,0,1,261.9,12
1,0,1,0,1,1,0,1,0,1,0,235.35,15
1,1,1,1,1,1,0,0,1,1,1,255.43,28
1,1,0,0,0,0,0,1,0,0,1,243.79,14
1,0,1,0,1,0,0,1,0,0,1,264.18,11
1,1,1,1,1,1,1,1,0,1,0,245.34,15
1,0,1,0,1,1,1,1,1,0,1,251.52,18
1,1,0,0,0,0,0,0,1,0,0,218.82,29
1,0,0,0,0,0,0,1,0,0,1,241.78,14
1,0,0,1,0,0,0,0,1,0,0,217.29,29
1,1,1,1,1,0,0,1,1,1,1,266.1,19
1,1,1,1,1,0,0,0,1,1,1,254.34,28
1,1,1,0,1,1,0,0,1,0,1,234.42,28
1,0,0,1,1,0,1,1,0,0,0,212.45,15
1,0,1,0,1,1,0,1,0,0,1,263.13,12
1,0,1,1,1,0,0,1,1,0,1,249.05,16
1,0,0,0,0,0,1,1,0,0,0,208.99,15
1,1,1,0,1,1,0,1,1,0,1,250.24,18
1,1,1,1,1,0,1,1,1,0,0,231.21,19
1,1,1,0,1,1,0,0,0,1,0,229.68,28
1,1,0,1,1,0,0,1,1,1,0,252.68,19
1,0,0,0,0,1,1,1,0,0,0,210.51,15
1,1,1,0,1,1,0,1,0,0,1,266.03,12
1,0,1,0,1,1,0,0,1,1,1,251.16,28
1,1,1,0,1,1,0,1,0,1,1,252.75,15
1,1,0,0,0,0,1,1,1,1,0,253.15,19
1,1,0,1,0,0,0,0,0,1,1,234.1,28
1,0,1,1,1,0,0,0,0,0,1,216.59,26
1,0,1,1,1,0,1,0,0,0,0,205.71,29
1,0,1,1,1,0,1,1,0,1,1,251.25,15
1,0,1,0,1,1,0,1,1,0,0,231.25,19
1,0,1,1,1,1,0,0,0,0,0,206.43,29
1,0,0,1,0,1,0,0,1,1,1,248.06,28
1,0,0,1,0,0,1,0,0,1,0,222.56,29
1,1,0,1,0,1,1,1,0,1,1,251.03,15
1,0,0,0,1,1,1,1,0,0,1,259.69,12
1,1,1,1,1,0,1,0,0,1,0,231.31,28
1,0,0,0,1,1,0,1,0,1,0,234.65,16
1,1,0,1,1,0,0,1,0,0,0,212.94,14
1,1,0,1,1,1,1,1,1,0,1,250.43,18
1,0,1,1,1,0,1,1,0,0,0,216.91,14
1,0,0,1,1,0,1,1,0,1,0,235.03,15
1,0,1,0,1,1,1,0,1,1,0,243.26,28
1,1,1,1,1,1,0,0,0,1,1,238.82,28
1,0,0,0,0,1,0,0,0,0,1,213.48,28
1,1,0,1,0,0,1,1,0,1,1,249.56,15
1,0,0,0,0,0,1,1,0,1,0,231.33,16
1,1,1,1,1,0,1,1,1,0,0,233.28,19
1,0,1,0,1,0,0,1,1,0,0,227.4,18
1,0,0,0,1,1,0,0,0,1,0,224.34,29
1,1,0,1,0,0,0,1,0,1,0,235.92,15
1,0,0,0,0,0,1,0,1,0,1,231.32,29
1,1,1,1,1,0,1,0,1,1,1,255.21,28
1,0,0,1,0,0,0,0,0,0,1,213.53,26
1,1,1,1,1,0,0,1,0,0,0,214.72,13
1,0,1,1,1,1,1,0,0,1,0,227.03,29
1,1,1,1,1,1,1,0,0,0,0,207.23,29
1,0,0,1,1,1,1,1,0,1,0,236.89,15
1,0,1,1,1,1,1,0,0,0,1,218.4,28
1,1,0,0,1,0,1,0,0,0,1,215.85,28
1,0,1,1,1,1,1,1,0,1,0,238.46,15
1,1,1,0,1,0,0,0,1,1,1,253.51,28
1,0,1,1,1,0,1,0,0,0,1,219.05,29
1,1,0,1,1,1,1,0,1,0,0,222.63,29
1,0,0,0,0,1,1,1,0,1,1,246.94,16
1,1,1,0,1,0,1,1,1,0,0,230.08,19
1,1,1,1,1,1,0,0,0,0,1,218.59,28
1,0,1,1,1,1,0,1,0,1,1,251.57,15
1,1,0,1,1,1,0,0,0,0,0,204.96,29
1,0,0,1,1,0,0,1,1,1,1,260.17,19
1,0,0,0,0,1,0,1,0,1,1,245.79,16
1,0,0,0,1,1,0,1,1,0,1,248.71,18
1,1,0,0,1,1,1,0,0,0,0,204.96,29
1,1,1,0,1,0,1,1,1,0,1,249.49,18
1,0,1,0,1,0,0,0,0,0,0,202.23,26
1,1,1,1,1,0,1,0,0,0,0,205.95,29
1,1,0,0,1,1,1,0,0,1,1,238.56,28
1,1,1,0,1,0,1,0,0,0,1,217.06,28
1,1,1,0,1,0,1,1,0,0,0,216.84,14
1,1,0,1,1,0,0,0,0,0,0,203.64,26
1,0,0,1,0,1,0,1,1,1,0,247.27,20
1,1,0,1,0,1,1,0,0,1,1,236.58,28
1,1,1,1,1,1,1,0,0,0,1,219.31,28
1,0,0,0,0,0,0,1,0,1,1,243.93,16
1,1,1,1,1,1,1,0,1,0,0,223.77,29
1,1,0,1,0,1,0,1,1,1,1,264.47,20
1,0,1,1,1,0,0,0,1,0,1,236.06,29
1,1,1,0,1,1,1,1,1,1,1,267.51,19
1,0,0,1,0,0,0,1,1,0,0,224.99,19
1,1,0,0,1,0,1,1,0,0,0,213.85,15
1,1,0,0,1,0,1,1,0,1,1,253.82,16
1,0,0,1,1,1,0,1,1,1,1,261.68,19
1,1,1,0,1,0,1,0,0,1,1,237.33,28
1,0,1,0,1,0,0,1,1,1,0,247.5,19
1,1,1,0,1,1,0,0,0,1,0,231.34,28
1,1,0,0,1,1,1,1,1,0,0,231.33,18
1,0,0,1,0,0,0,0,0,1,1,230.24,28
1,0,1,1,1,0,1,1,1,0,0,229.56,18
1,0,1,0,1,0,0,1,0,1,1,246.39,15
1,1,0,1,0,1,0,0,0,0,1,215.48,28
1,1,0,1,1,0,1,1,0,1,0,239.79,15
1,0,0,0,0,0,1,1,1,1,0,246.73,20
1,0,0,0,1,1,0,1,1,0,0,228.27,18
1,1,0,1,0,0,1,1,1,0,1,247.26,18
1,1,0,1,1,0,0,1,0,0,1,260.88,12
1,1,0,1,0,1,1,1,1,0,0,228.97,19
1,1,0,0,0,1,1,1,0,1,0,240.07,16
1,1,1,0,1,1,1,0,1,1,1,254.12,28
1,1,1,0,1,1,0,1,0,0,0,214.89,14
1,0,1,1,1,1,1,1,1,1,0,252.14,20
1,0,0,0,0,1,1,0,0,0,1,214.24,29
1,1,0,1,0,0,0,0,1,0,0,219.39,29
1,1,0,0,0,0,1,1,0,0,1,257.17,12
1,1,0,0,1,0,0,1,0,1,1,252.13,15
1,0,0,0,0,1,0,0,1,1,0,238.73,28
1,0,1,1,1,1,0,0,1,1,1,250.34,28
1,0,1,0,1,0,1,1,0,0,0,215.31,14
1,0,1,0,1,0,0,1,0,0,1,246.13,14
1,0,1,0,1,1,1,1,0,0,1,263.58,12
1,1,0,0,1,1,1,0,0,0,1,216.87,28
1,1,1,0,1,0,1,0,0,1,1,239.04,28
1,1,1,1,1,0,0,0,1,1,0,245.94,28
1,0,1,0,1,1,1,0,1,1,1,250.53,28
1,0,0,1,1,0,1,1,0,1,1,247.01,15
1,0,1,0,1,0,1,1,1,1,0,249.39,20
1,1,1,1,1,0,1,0,1,0,1,235.91,28
1,1,0,1,0,0,0,1,1,1,1,262.74,19
1,1,0,0,1,0,1,0,0,1,1,237.06,28
1,1,1,0,1,1,0,0,0,0,0,205.21,29
1,0,0,1,0,1,1,1,0,0,1,260.77,12
1,1,0,1,0,1,0,1,1,0,0,228.47,18
1,0,1,1,1,0,0,0,0,1,1,235.12,28
1,0,0,1,1,1,0,0,0,1,1,233.79,28
1,0,1,1,1,1,1,0,1,1,0,242.74,28
1,1,0,1,1,0,1,1,0,1,1,252.04,15
1,1,1,1,1,0,0,0,0,0,1,219.5,26
1,0,0,1,0,0,1,1,1,1,0,247.08,20
1,0,1,0,1,0,0,1,1,1,1,260.33,19
1,1,0,0,1,0,0,1,1,0,1,249.79,16
1,1,0,0,0,1,0,1,1,0,1,249.25,18
1,0,0,1,1,1,1,1,0,0,0,214.05,15
1,1,0,1,0,0,0,0,1,1,1,250.24,28
1,1,1,0,1,0,0,0,0,0,1,216.64,26
1,1,1,0,1,0,0,0,1,1,1,252.18,28
1,1,1,1,1,1,0,0,1,0,0,223.29,29
